,price,bedrooms,bathrooms,m2_living,m2_lot,floors,waterfront,view,condition,grade,m2_above,m2_basement,yr_built,yr_renovated,zipcode
276,450.0,3,2.0,212.74787,1510.416974,1.0,0,0,5,8,212.74787,0.0,1960,0,98058
277,770.0,4,2.75,354.88946,2443.3489,2.0,0,0,3,9,264.77355,90.11591,2014,0,98028
278,455.0,4,2.5,205.31563,4587.085625,1.0,0,0,3,8,205.31563,0.0,1997,0,98038
279,405.0,3,1.75,222.03817,557.418,1.0,0,0,3,6,115.19972,106.83845,1908,0,98118
280,304.9,4,1.75,241.5478,1052.126475,1.0,0,0,4,7,149.57383,91.97397,1969,0,98031
281,170.0,2,1.0,79.89658,489.134295,1.0,0,0,3,6,79.89658,0.0,1931,0,98178
283,780.0,4,2.5,325.1605,654.780344,2.0,0,0,3,9,325.1605,0.0,2005,0,98053
284,330.0,3,3.0,224.82526,1296.832977,1.0,0,0,4,8,161.65122,63.17404,1988,0,98028
285,370.0,4,2.5,252.69616,805.097398,2.0,0,0,3,9,252.69616,0.0,1992,0,98030
286,467.0,5,2.25,232.2575,1254.1905,1.0,0,0,3,7,171.87055,60.38695,1979,0,98072
287,405.0,3,1.75,155.14801,624.30816,1.0,0,0,3,7,105.90942,49.23859,1980,0,98034
288,675.0,5,2.25,269.4187,956.9009,1.0,0,0,3,8,134.70935,134.70935,1985,0,98006
289,500.0,2,1.0,152.36092,1309.9323,1.0,0,0,4,7,105.90942,46.4515,1954,0,98006
290,389.999,4,2.5,175.58667,1465.08031,2.0,0,0,4,7,175.58667,0.0,1968,0,98166
291,630.0,4,1.75,274.06385,838.449575,1.0,0,2,4,8,165.36734,108.69651,1975,0,98034
292,360.0,4,2.5,200.67048,885.179784,2.0,0,0,3,9,200.67048,0.0,1992,0,98001
293,580.0,4,3.0,304.72184,1027.50718,2.0,0,0,3,8,210.88981,93.83203,1986,0,98056
294,550.0,3,2.0,183.01891,387.033898,2.0,0,3,5,8,117.98681,65.0321,1929,0,98126
295,879.0,4,2.5,312.15408,2054.178233,2.0,0,0,3,10,312.15408,0.0,1994,0,98075
296,265.0,3,2.0,122.63195999999999,832.317977,1.0,0,0,3,7,122.63195999999999,0.0,1993,0,98042
297,446.5,3,2.5,246.19295,676.891258,2.0,0,0,3,8,246.19295,0.0,1990,0,98059
298,404.0,3,1.5,188.59309,824.97864,1.0,0,0,3,7,123.56099,65.0321,1963,0,98108
299,267.5,3,1.75,147.71577,1106.846342,1.0,0,2,3,7,101.26427,46.4515,1957,0,98188
301,335.0,3,2.5,226.68332,709.035696,2.0,0,0,3,8,226.68332,0.0,1998,0,98003
302,576.0,3,2.5,180.23182,836.127,1.0,0,0,4,7,90.11591,90.11591,1948,0,98117
303,208.633,3,2.5,189.52212,353.96043,2.0,0,0,3,8,189.52212,0.0,2006,0,98038
304,315.0,3,2.25,204.3866,812.90125,1.0,0,0,4,7,104.05136,100.33524,1964,0,98166
305,725.0,3,1.75,178.37376,306.5799,1.0,0,0,4,8,89.18688,89.18688,1913,0,98112
306,550.0,4,2.75,167.2254,719.99825,1.0,0,0,4,8,130.0642,37.1612,1965,0,98177
307,610.75,4,2.25,202.52854,677.913191,2.0,0,0,3,8,202.52854,0.0,1984,0,98074
308,550.7,2,1.0,93.83203,464.515,1.5,0,0,4,6,93.83203,0.0,1908,0,98105
309,665.0,4,2.75,308.43796,982.356322,2.0,0,0,5,8,206.24466,102.1933,1960,0,98056
310,834.0,4,2.5,220.18010999999998,371.612,1.5,0,2,5,8,183.94794,36.232169999999996,1928,0,98144
311,201.0,5,1.75,154.21898,7284.338424,1.5,0,0,3,6,154.21898,0.0,1915,0,98065
315,305.0,4,2.25,181.16085,715.3531,1.0,0,0,3,8,125.41905,55.7418,1979,0,98058
316,487.0,3,2.0,240.61877,1305.472956,1.0,0,0,5,8,159.79316,80.82561,1948,0,98133
317,390.0,3,2.5,179.30279,6029.776312,1.0,0,0,4,8,179.30279,0.0,1988,0,98042
318,548.0,2,1.0,136.56741,358.977192,1.0,0,0,4,7,108.69651,27.8709,1916,0,98103
319,268.75,4,1.0,74.3224,815.223825,1.0,0,0,3,6,74.3224,0.0,1943,0,98166
320,819.9,5,2.75,292.64445,661.376457,2.0,0,0,3,9,292.64445,0.0,2013,0,98052
321,520.0,3,2.25,188.59309,1505.0286,2.0,0,0,3,8,188.59309,0.0,1984,0,98027
322,230.0,3,2.0,134.70935,1040.885212,1.0,0,0,3,7,134.70935,0.0,2003,0,98001
323,240.0,3,1.75,140.28353,952.069944,1.0,0,0,3,7,140.28353,0.0,1969,0,98023
324,232.0,2,1.0,115.19972,1123.383076,1.0,0,0,3,6,89.18688,26.01284,1922,1984,98146
325,240.5,2,1.0,115.19972,1123.383076,1.0,0,0,3,6,89.18688,26.01284,1922,1984,98146
326,274.975,3,2.5,281.49609,4181.006612,2.0,0,0,3,9,281.49609,0.0,1987,0,98077
327,740.0,4,2.0,190.45115,408.7732,1.5,0,0,4,9,190.45115,0.0,1922,0,98102
328,186.375,3,1.0,92.903,709.407308,1.0,0,0,2,7,92.903,0.0,1952,0,98166
329,790.0,3,2.25,220.18010999999998,955.878967,1.0,0,0,4,9,147.71577,72.46433999999999,1977,0,98005
330,880.0,4,3.5,260.1284,627.09525,2.0,0,0,3,9,175.58667,84.54173,1951,2002,98105
331,279.0,6,1.75,208.10272,1038.65554,2.0,0,0,4,7,208.10272,0.0,1955,0,98198
332,295.0,3,2.0,168.15443,978.26859,1.0,0,2,3,8,168.15443,0.0,1991,0,98022
333,640.0,2,1.0,99.40621,464.515,1.0,0,0,3,7,99.40621,0.0,1924,0,98103
334,940.0,4,2.0,231.32847,884.901075,2.0,0,0,5,9,231.32847,0.0,1968,0,98040
335,260.0,4,2.5,182.08988,486.625914,2.0,0,0,3,7,182.08988,0.0,2003,0,98038
336,559.9,3,2.75,272.20579,517.376807,1.0,0,0,3,9,172.79958,99.40621,2004,0,98072
337,791.5,4,2.0,140.28353,325.1605,1.5,0,0,5,7,140.28353,0.0,1911,0,98103
338,265.0,3,1.75,131.92226,766.44975,1.0,0,0,3,7,131.92226,0.0,1954,0,98133
339,245.0,3,1.75,161.65122,1072.750941,1.0,0,0,3,7,161.65122,0.0,1954,0,98178
340,485.0,4,1.75,237.83168,4087.267485,2.0,0,0,4,7,237.83168,0.0,1962,0,98052
341,684.0,4,3.5,282.42512,781.685842,2.0,0,0,3,9,224.82526,57.59986,2010,0,98059
342,425.0,3,1.75,232.2575,635.45652,1.0,0,0,3,8,120.7739,111.4836,1957,0,98125
343,309.6,4,1.75,118.451325,1858.06,1.0,0,0,4,6,118.451325,0.0,1991,0,98070
344,552.25,4,2.5,239.68974,540.974169,2.0,0,0,3,8,239.68974,0.0,2002,0,98065
345,165.0,4,1.0,92.903,662.770002,1.0,0,0,3,6,92.903,0.0,1943,0,98178
346,239.9,4,1.0,92.903,662.770002,1.0,0,0,3,6,92.903,0.0,1943,0,98178
347,320.0,2,1.0,99.40621,3031.703599,1.0,0,0,4,6,99.40621,0.0,1930,0,98059
348,206.6,3,2.0,129.13517,1250.845992,1.0,0,0,4,7,129.13517,0.0,1987,0,98030
349,387.0,4,1.75,232.2575,714.42407,1.0,0,0,3,7,116.12875,116.12875,1973,0,98155
350,299.0,1,0.75,52.02568,1125.98436,1.0,0,0,3,4,52.02568,0.0,1967,0,98014
351,855.0,4,2.75,210.88981,971.76538,2.0,0,0,3,9,210.88981,0.0,1965,0,98040
352,315.0,3,1.0,176.5157,1337.8032,1.0,0,0,4,7,120.7739,55.7418,1954,0,98166
353,437.5,2,1.0,91.97397,289.85735999999997,1.0,0,2,5,7,73.39337,18.5806,1907,0,98103
354,252.0,4,1.5,143.99965,1839.4794,1.0,0,0,4,7,97.54814999999999,46.4515,1969,0,98001
355,375.0,4,1.75,204.3866,694.449925,1.0,0,0,5,7,102.1933,102.1933,1955,0,98118
356,300.0,4,2.5,177.44473,451.694386,2.0,0,0,3,7,177.44473,0.0,2005,0,98038
357,420.0,4,1.0,162.58025,891.8688,1.5,0,0,4,7,162.58025,0.0,1954,0,98006
358,900.0,3,1.0,123.56099,7243.832716,1.0,0,0,3,7,123.56099,0.0,1928,1954,98033
359,679.9,3,2.5,226.68332,534.19225,2.0,0,2,3,9,183.94794,42.73538,2000,0,98116
360,463.0,3,2.5,152.36092,2784.30291,2.0,0,0,3,7,152.36092,0.0,1992,0,98053
361,380.0,5,2.5,256.41228,1053.52002,2.0,0,0,4,9,256.41228,0.0,1978,0,98059
362,329.5,4,2.5,169.08346,735.048536,2.0,0,0,3,7,169.08346,0.0,1994,0,98038
363,604.95,3,2.5,196.02533,521.000024,1.0,0,0,3,8,124.49002,71.53531,2013,0,98033
364,795.0,5,2.5,282.42512,889.08171,1.0,0,2,4,8,152.36092,130.0642,1966,0,98006
365,465.0,3,2.0,170.94152,3756.811514,2.0,0,0,3,7,170.94152,0.0,1994,0,98045
366,673.0,4,2.5,277.77997,966.1912,2.0,0,0,3,9,277.77997,0.0,2002,0,98166
367,810.0,4,2.5,327.01856,1432.56426,2.0,0,0,3,10,327.01856,0.0,1991,0,98074
368,785.0,4,2.75,226.68332,6448.861745,1.0,0,0,4,8,177.44473,49.23859,1989,0,98075
369,338.0,4,3.0,194.16727,696.7725,1.0,0,0,3,7,127.27711,66.89016,1986,0,98056
370,280.0,3,2.25,132.85129,670.945466,2.0,0,0,3,7,132.85129,0.0,1993,0,98056
371,315.0,4,2.25,202.52854,999.078862,1.0,0,0,5,7,102.1933,100.33524,1954,0,98133
372,530.0,4,2.25,202.52854,999.078862,1.0,0,0,5,7,102.1933,100.33524,1954,0,98133
373,380.0,5,3.0,320.51535,921.040342,2.0,0,0,3,9,320.51535,0.0,2004,0,98023
374,297.0,3,2.25,134.70935,702.532486,2.0,0,0,3,7,134.70935,0.0,1994,0,98056
375,730.0,4,2.5,300.07669,681.071893,2.0,0,0,3,10,300.07669,0.0,2004,0,98075
376,450.0,3,1.75,152.36092,1254.1905,1.0,0,0,3,7,103.12233,49.23859,1940,0,98125
377,275.0,3,3.0,147.71577,719.99825,1.0,0,0,3,7,98.47718,49.23859,1997,0,98038
378,595.0,4,2.0,187.66406,264.680647,2.0,0,0,3,7,187.66406,0.0,1960,0,98115
379,435.0,3,1.5,120.7739,311.039244,1.5,0,0,3,7,120.7739,0.0,1904,2014,98144
380,270.0,2,1.5,128.20614,19505.820977,1.0,0,0,1,6,128.20614,0.0,1954,0,98011
381,950.0,3,3.0,375.32812,1332.043214,2.0,0,0,3,10,281.49609,93.83203,1986,0,98077
382,389.0,4,2.25,197.88339,495.823311,2.0,0,0,3,7,197.88339,0.0,2001,0,98019
383,560.0,4,2.25,236.90265,724.6434,1.0,0,0,3,8,146.78674,90.11591,1968,0,98052
385,799.0,4,2.25,233.18653,1076.281255,2.0,0,0,4,8,233.18653,0.0,1969,0,98040
386,365.5,3,2.0,130.99323,891.8688,1.0,0,0,4,7,130.99323,0.0,1983,0,98072
387,252.35,3,2.0,153.28995,683.022856,1.0,0,0,3,7,107.76748,45.52247,1979,0,98058
388,403.95,4,2.5,196.95436,1280.20334,2.0,0,0,3,8,196.95436,0.0,1993,0,98146
389,385.0,4,1.5,189.52212,996.477578,1.0,0,0,3,7,128.20614,61.315979999999996,1954,0,98177
390,345.0,4,1.0,143.99965,707.92086,1.5,0,0,3,7,143.99965,0.0,1957,0,98106
391,490.0,3,2.75,183.94794,290.600584,2.0,0,0,4,9,183.94794,0.0,1979,0,98008
392,330.0,3,2.5,148.6448,2506.244231,2.0,0,0,3,8,148.6448,0.0,2005,0,98019
393,927.0,4,2.75,306.5799,1123.19727,2.0,0,0,3,8,306.5799,0.0,1953,0,98004
394,1118.0,4,2.5,356.74752,1543.954957,2.0,0,1,4,10,356.74752,0.0,1983,0,98040
395,330.0,2,1.0,113.34166,929.03,1.0,0,0,5,7,113.34166,0.0,1950,0,98028
396,530.0,5,2.25,252.69616,817.5464,1.0,0,0,4,7,139.3545,113.34166,1958,0,98008
397,365.0,4,2.0,180.23182,2378.3168,1.0,0,0,1,8,180.23182,0.0,1962,0,98006
398,378.75,3,2.5,200.67048,278.709,1.5,0,0,3,7,117.05778,83.6127,1909,2011,98118
399,269.9,4,1.75,142.14159,812.90125,1.5,0,0,4,7,142.14159,0.0,1968,0,98058
400,557.0,3,3.5,158.86413,194.724688,2.0,0,0,3,8,119.84487,39.01926,2008,0,98122
401,360.0,4,1.75,346.52819,1577.49294,1.0,0,0,4,7,199.74145,146.78674,1974,0,98022
402,352.0,2,1.0,87.32882,464.515,1.0,0,0,4,7,87.32882,0.0,1937,0,98117
403,437.0,3,2.5,162.58025,2077.032371,2.0,0,0,3,8,162.58025,0.0,1994,0,98045
404,322.5,4,2.5,169.08346,627.373959,2.0,0,0,3,7,169.08346,0.0,1994,0,98038
405,650.0,3,3.25,140.28353,185.806,2.0,0,0,3,9,123.56099,16.72254,2001,0,98116
406,450.0,3,2.0,119.84487,112.691339,3.0,0,0,3,8,119.84487,0.0,2001,0,98103
407,278.5,3,2.0,145.85771,487.74075,1.0,0,0,3,7,145.85771,0.0,1998,0,98092
408,364.95,4,2.5,179.30279,646.326171,2.0,0,0,3,8,179.30279,0.0,1995,0,98055
409,840.0,4,3.5,263.84452,3729.033517,1.0,0,4,4,10,263.84452,0.0,1986,0,98038
410,268.0,3,2.5,143.99965,755.673002,2.0,0,0,3,7,143.99965,0.0,1991,0,98031
411,517.534,2,1.0,77.388199,13373.108141,1.0,0,0,3,5,77.388199,0.0,2006,0,98070
412,632.925,3,2.5,277.77997,2995.099817,2.0,0,0,4,8,277.77997,0.0,1978,0,98077
413,577.5,3,2.5,185.806,673.639653,2.0,0,0,3,9,185.806,0.0,1995,0,98034
414,339.0,4,1.5,222.03817,694.91444,1.5,0,2,3,7,222.03817,0.0,1920,0,98178
415,570.0,3,1.75,270.34773,3480.239283,1.0,0,0,4,7,142.14159,128.20614,1967,0,98052
416,563.5,4,1.75,193.702755,16187.41872,1.0,0,0,3,7,149.57383,44.128925,1964,0,98024
417,423.0,4,2.25,204.3866,868.735953,1.0,0,0,5,7,119.84487,84.54173,1962,0,98133
418,355.0,3,2.25,172.79958,467.116284,2.0,0,0,3,8,172.79958,0.0,2012,0,98019
420,482.0,2,1.0,88.25785,367.89588,1.0,0,0,3,7,88.25785,0.0,1941,0,98103
421,625.0,3,1.75,148.6448,848.668905,1.0,0,0,5,7,148.6448,0.0,1955,0,98006
422,538.0,3,2.5,209.03175,1080.647696,2.0,0,0,3,8,209.03175,0.0,1988,0,98056
423,380.0,3,2.5,211.81884,952.720265,2.0,0,0,4,8,211.81884,0.0,1985,0,98058
424,375.0,2,1.0,87.32882,475.66336,1.0,0,0,3,7,87.32882,0.0,1909,0,98122
425,245.0,3,2.5,142.14159,789.6754999999999,1.0,0,0,5,7,95.69009,46.4515,1996,0,98038
426,310.0,5,1.75,203.45757,2532.53578,1.0,0,0,4,7,203.45757,0.0,1947,1974,98166
428,397.0,4,2.0,133.78032,713.49504,1.0,0,0,3,7,111.4836,22.29672,1971,0,98034
429,365.0,3,2.5,204.3866,376.442956,2.0,0,0,3,8,204.3866,0.0,2005,0,98058
430,328.5,4,3.0,212.74787,766.44975,2.0,0,0,3,9,212.74787,0.0,1990,0,98042
431,988.0,4,3.0,375.32812,1830.1891,2.0,0,0,3,11,375.32812,0.0,1987,0,98052
432,1000.0,4,2.5,242.47683,304.443131,1.5,0,0,5,8,178.37376,64.10307,1922,0,98103
433,237.0,3,2.5,138.42547,198.626614,2.0,0,0,3,7,138.42547,0.0,2005,0,98055
434,525.0,4,2.5,227.61235,490.52783999999997,2.0,0,0,3,8,227.61235,0.0,2003,0,98011
435,749.0,4,2.5,158.86413,894.377181,1.0,0,0,3,9,133.78032,25.08381,1976,2014,98006
436,722.5,5,2.5,452.43761,1096.2554,2.0,0,0,3,10,322.37341,130.0642,1983,0,98074
437,843.0,3,2.5,290.78639,812.90125,2.0,0,0,3,10,290.78639,0.0,1991,0,98052
438,438.0,2,2.0,117.98681,127.46291599999999,3.0,0,0,3,8,117.98681,0.0,2000,0,98115
439,578.0,3,1.75,196.95436,1010.320125,1.0,0,2,3,8,143.07062,53.88374,1977,0,98146
440,227.95,3,1.5,155.14801,764.59169,1.0,0,0,5,7,155.14801,0.0,1954,0,98001
441,196.0,3,2.25,192.30921,1075.445128,2.0,0,0,3,7,192.30921,0.0,1974,0,98001
442,641.0,2,1.0,131.92226,495.358796,1.0,0,0,3,8,99.40621,32.51605,1953,0,98105
443,350.0,3,1.5,116.12875,20436.616134,1.0,0,0,4,6,116.12875,0.0,1980,0,98038
444,205.0,3,1.0,87.32882,741.36594,1.0,0,0,4,7,87.32882,0.0,1960,0,98032
445,400.0,3,1.75,178.37376,845.603106,1.0,0,0,3,7,178.37376,0.0,1968,0,98072
446,1030.0,3,2.5,329.341135,911.935848,1.0,0,0,3,10,242.47683,86.864305,2005,0,98027
447,505.0,3,2.0,117.05778,507.25038,1.0,0,0,3,7,117.05778,0.0,1972,0,98034
448,475.0,5,2.5,217.39302,668.9016,1.0,0,0,3,7,120.7739,96.61912,1975,0,98034
449,520.0,3,2.25,240.61877,860.560489,1.0,0,0,5,8,133.78032,106.83845,1977,0,98028
451,333.5,3,1.75,113.34166,904.131996,1.0,0,0,3,7,113.34166,0.0,1965,0,98011
452,232.0,3,1.0,130.0642,966.469909,1.0,0,0,4,6,130.0642,0.0,1976,0,98038
453,691.1,3,2.75,219.25108,1497.317651,1.0,0,0,4,8,158.86413,60.38695,1983,0,98006
454,811.0,3,1.75,173.72861,919.460991,1.0,0,0,4,8,173.72861,0.0,1960,0,98040
455,551.0,3,2.5,262.91549,539.023206,2.0,0,0,3,9,262.91549,0.0,2001,0,98028
456,496.5,3,2.5,209.96078,338.16692,2.0,0,0,3,8,209.96078,0.0,1994,0,98072
457,705.0,3,3.0,183.01891,1948.919134,2.0,1,3,4,9,164.43831,18.5806,1980,0,98070
458,578.0,4,2.5,291.71542,857.030175,1.0,0,2,5,9,164.43831,127.27711,1966,0,98055
459,255.0,3,1.75,115.19972,804.447077,1.0,0,0,5,7,115.19972,0.0,1986,0,98042
460,1050.0,4,3.5,320.51535,727.616296,2.0,0,0,3,10,320.51535,0.0,2007,0,98006
461,348.0,3,2.25,238.76071,788.839373,2.0,0,0,4,8,238.76071,0.0,1989,0,98042
462,230.0,3,2.0,140.28353,317.077939,2.0,0,0,3,7,140.28353,0.0,1985,0,98031
463,359.5,4,2.25,222.03817,1045.15875,2.0,0,0,3,9,222.03817,0.0,1988,0,98023
464,330.0,3,1.0,91.04494,650.321,1.0,0,0,3,6,91.04494,0.0,1953,0,98133
465,80.0,1,0.75,39.94829,469.16015,1.0,0,0,2,4,39.94829,0.0,1912,0,98014
466,465.0,3,1.75,137.49644,590.86308,1.0,0,0,3,7,137.49644,0.0,1954,0,98133
467,325.0,4,2.5,171.87055,680.421572,2.0,0,0,3,8,171.87055,0.0,1997,0,98042
468,340.5,3,2.0,210.88981,2603.606575,1.0,0,0,4,7,178.37376,32.51605,1947,0,98168
469,342.5,3,2.5,168.15443,482.352376,2.0,0,0,3,8,168.15443,0.0,1993,0,98038
470,290.9,2,2.0,149.57383,1635.0928,2.0,0,0,3,6,149.57383,0.0,1930,1983,98178
471,868.7,3,4.25,356.74752,572.3753829999999,2.0,0,0,3,10,356.74752,0.0,2000,0,98074
474,859.9,4,2.75,314.94117,585.1030939999999,2.0,0,0,3,9,314.94117,0.0,2011,0,98074
475,520.0,4,2.25,175.58667,279.266418,2.0,0,0,3,7,175.58667,0.0,2003,0,98029
476,460.0,3,2.5,149.57383,234.765881,2.0,0,2,3,9,100.33524,49.23859,2005,0,98118
477,438.924,3,1.5,97.54814999999999,426.42477,1.0,0,0,3,7,78.96755,18.5806,1949,0,98115
478,315.0,2,1.0,58.52889,608.51465,1.0,0,0,3,5,58.52889,0.0,1918,0,98126
479,590.0,4,2.75,270.34773,989.41695,1.0,0,2,3,8,165.36734,104.98039,1975,0,98033
480,378.5,4,1.75,157.9351,802.68192,1.0,0,0,3,7,78.96755,78.96755,1955,0,98006
481,328.5,3,2.5,181.16085,755.30139,2.0,0,0,4,9,181.16085,0.0,1990,0,98042
482,849.95,3,3.0,277.77997,907.941019,2.0,0,0,4,8,277.77997,0.0,1973,0,98005
483,525.0,3,1.5,125.41905,557.418,1.0,0,2,3,7,83.6127,41.80635,1950,0,98136
485,295.0,4,2.5,200.67048,717.675675,1.0,0,0,4,8,135.63838,65.0321,1978,0,98023
486,1067.0,6,3.5,451.50858,1095.605079,2.0,0,0,3,11,358.60558,92.903,1998,0,98006
487,207.95,2,2.0,82.68367,464.515,1.0,0,0,3,6,82.68367,0.0,1917,0,98118
488,699.9,4,2.75,261.05743,678.377706,2.0,0,0,3,9,261.05743,0.0,2002,0,98075
490,452.0,4,1.5,146.78674,682.83705,1.0,0,0,4,7,89.18688,57.59986,1963,0,98052
491,370.0,3,2.0,156.07704,467.859508,1.0,0,1,4,7,156.07704,0.0,1987,0,98055
492,232.0,3,1.75,120.7739,1043.30069,1.0,0,0,5,7,120.7739,0.0,1968,0,98042
493,669.95,5,2.5,261.98646,1306.401986,2.0,0,0,4,7,221.10914,40.87732,1960,0,98034
494,397.5,3,2.0,140.28353,623.37913,1.0,0,0,3,7,99.40621,40.87732,1972,0,98034
495,490.0,2,2.5,114.27069,129.228073,2.0,0,0,3,8,80.82561,33.44508,2004,0,98112
496,725.0,4,2.0,196.02533,384.61842,2.0,0,0,3,9,158.86413,37.1612,1925,2003,98116
497,299.0,3,2.75,286.14124,1824.150405,1.0,0,2,4,7,149.57383,136.56741,1958,0,98032
498,625.0,2,1.5,138.42547,534.19225,1.5,0,0,4,7,110.55457,27.8709,1900,0,98116
499,437.5,3,2.5,196.95436,418.0635,2.0,0,0,3,7,196.95436,0.0,2000,0,98065
500,650.0,4,2.5,295.43154,505.20651399999997,2.0,0,0,3,9,295.43154,0.0,2003,0,98065
501,475.0,2,1.0,138.42547,355.353975,1.0,0,0,3,7,79.89658,58.52889,1929,0,98117
502,342.0,3,2.0,179.30279,1109.912141,1.0,0,0,4,8,179.30279,0.0,1966,0,98042
504,280.0,3,1.5,155.14801,1078.60383,1.0,0,0,4,7,155.14801,0.0,1963,0,98055
505,240.0,2,1.75,123.56099,668.9016,1.0,0,0,3,7,123.56099,0.0,1993,0,98188
506,529.0,3,1.0,112.41263,309.181184,1.5,0,0,4,7,112.41263,0.0,1924,0,98107
507,442.0,3,1.0,110.55457,473.8053,1.0,0,0,4,7,95.69009,14.86448,1941,0,98136
508,615.0,2,1.0,143.07062,638.429416,1.0,0,0,4,7,76.18046,66.89016,1946,0,98119
510,585.0,4,1.75,225.75429,702.253777,1.0,0,0,4,8,146.78674,78.96755,1981,0,98052
511,480.0,4,2.5,241.5478,723.435661,2.0,0,0,3,8,241.5478,0.0,2005,0,98059
512,1095.0,5,3.5,409.70223,5301.323889,2.0,0,0,4,9,409.70223,0.0,1990,0,98053
513,290.0,4,1.0,123.56099,760.3181519999999,1.5,0,0,3,7,123.56099,0.0,1949,0,98133
514,615.0,3,1.75,176.5157,464.515,1.0,0,0,5,7,88.25785,88.25785,1951,0,98116
515,300.0,2,1.0,102.1933,713.49504,1.0,0,0,4,7,102.1933,0.0,1950,0,98133
516,308.0,3,1.0,183.94794,3637.15245,1.5,0,0,3,6,146.78674,37.1612,1932,0,98030
517,750.0,3,2.5,222.9672,719.533735,2.0,0,0,3,9,222.9672,0.0,2001,0,98033
519,890.0,4,3.25,295.43154,18049.009034,2.0,0,0,3,10,295.43154,0.0,2005,0,98059
520,288.0,3,1.0,110.55457,702.34668,1.0,0,0,5,6,110.55457,0.0,1958,0,98058
521,190.0,2,1.0,58.52889,557.418,1.0,0,0,3,6,58.52889,0.0,1943,2005,98178
522,515.0,5,3.0,235.04459,474.269815,1.0,0,0,3,8,141.21256,93.83203,2005,0,98133
523,235.0,4,1.5,157.00607,1026.949762,1.0,0,0,4,5,157.00607,0.0,1930,0,98055
524,275.0,2,1.0,87.32882,464.515,1.0,0,0,3,6,87.32882,0.0,1951,0,98126
525,727.5,2,2.0,115.19972,847.182457,1.0,0,0,4,7,115.19972,0.0,1952,0,98004
526,650.0,4,2.5,282.42512,611.952061,2.0,0,0,3,7,282.42512,0.0,2003,0,98053
528,365.0,4,1.0,147.71577,658.217755,1.5,0,0,3,6,147.71577,0.0,1944,0,98125
529,662.0,3,1.75,232.2575,3432.487141,1.0,0,0,3,9,232.2575,0.0,1984,0,98052
530,270.5,3,2.5,165.36734,729.102744,1.0,0,0,3,7,122.63195999999999,42.73538,1978,0,98038
531,200.0,2,1.5,126.34808,176.329894,2.0,0,0,3,7,126.34808,0.0,1978,0,98092
532,970.0,4,3.25,440.36021999999997,7081.99569,2.0,0,0,3,10,440.36021999999997,0.0,1987,0,98075
533,160.0,3,1.5,93.83203,891.8688,1.0,0,0,4,7,93.83203,0.0,1962,0,98198
534,204.0,3,1.0,96.61912,687.946715,1.0,0,0,4,6,96.61912,0.0,1971,0,98010
535,358.0,3,2.25,149.57383,618.269465,2.0,0,0,4,7,149.57383,0.0,1985,0,98058
536,452.0,4,1.75,145.85771,768.122004,1.0,0,0,3,7,145.85771,0.0,1979,0,98011
537,595.0,2,2.0,140.28353,371.612,1.0,0,0,4,7,93.83203,46.4515,1900,0,98103
538,249.0,3,2.0,126.34808,565.0360459999999,1.0,0,0,3,7,126.34808,0.0,1994,0,98042
539,346.9,4,2.5,183.01891,474.362718,2.0,0,0,3,8,183.01891,0.0,1999,0,98055
541,280.0,4,2.5,144.92867999999999,404.12805,2.0,0,0,3,7,144.92867999999999,0.0,2003,0,98056
542,318.888,4,1.75,215.53496,1114.836,1.0,0,0,4,8,210.88981,4.64515,1973,0,98032
543,530.0,3,2.25,196.95436,3764.243754,1.0,0,0,3,8,196.95436,0.0,1967,0,98075
544,375.0,3,2.25,196.95436,1718.7055,2.0,0,0,4,8,196.95436,0.0,1983,0,98031
545,910.0,4,2.5,311.22505,2716.669526,2.0,0,0,3,11,311.22505,0.0,1988,0,98052
546,782.0,4,2.5,221.10914,893.169442,2.0,0,0,4,10,221.10914,0.0,1991,0,98006
547,259.95,2,2.0,99.40621,60.294047,2.0,0,0,3,9,66.89016,32.51605,2008,0,98106
548,315.0,4,2.75,213.6769,1705.69908,1.0,0,0,4,7,144.92867999999999,68.74822,1979,0,98058
549,215.0,2,1.0,122.63195999999999,823.585095,1.0,0,0,4,6,122.63195999999999,0.0,1943,0,98168
550,705.0,3,1.75,202.52854,949.561563,1.0,0,2,4,7,105.90942,96.61912,1946,0,98040
552,451.0,3,1.75,166.29637,911.657139,2.0,0,0,3,7,166.29637,0.0,1949,0,98155
553,261.0,2,1.0,69.67725,754.836875,1.0,0,0,4,6,69.67725,0.0,1943,0,98055
554,396.0,3,1.5,120.7739,769.23684,1.0,0,0,5,7,120.7739,0.0,1956,0,98028
555,725.0,4,2.5,277.77997,2709.98051,2.0,0,3,3,9,277.77997,0.0,1999,0,98059
557,238.0,4,1.0,130.0642,672.803526,1.5,0,0,3,7,130.0642,0.0,1959,0,98188
558,750.0,6,1.75,255.48325,888.431389,2.0,0,0,4,8,255.48325,0.0,1973,0,98052
559,331.5,4,2.5,190.45115,954.206713,2.0,0,0,3,7,190.45115,0.0,1998,0,98042
560,460.0,4,3.0,207.17369,10117.1367,1.0,0,0,3,7,130.99323,76.18046,1978,0,98065
561,404.95,4,2.25,217.39302,20161.251642,1.0,0,0,4,8,217.39302,0.0,1982,0,98092
562,880.0,3,2.5,266.63161,479.658189,2.0,0,0,3,9,266.63161,0.0,2014,0,98103
563,863.0,4,2.5,382.76036,2078.24011,2.0,0,0,3,10,382.76036,0.0,1997,0,98074
